machine_id,timestamp,temp_c,rpm,vibration,failure
M046,2024-03-09T01:40:00,52.58,85.18,32.7,0
M038,2024-03-09T01:45:00,52.4,73.86,29.77,0
M009,2024-03-09T01:50:00,50.1,86.04,30.42,0
M029,2024-03-09T01:55:00,51.72,69.81,27.31,0
M057,2024-03-09T02:00:00,51.04,72.83,28.1,0
M044,2024-03-09T02:05:00,49.26,75.27,27.17,0
M056,2024-03-09T02:10:00,47.13,82.81,24.99,0
M043,2024-03-09T02:15:00,57.06,79.65,31.86,0
M000,2024-03-09T02:20:00,49.22,85.78,29.5,0
M003,2024-03-09T02:25:00,51.07,69.43,31.32,0
M036,2024-03-09T02:30:00,49.21,77.69,29.74,0
M025,2024-03-09T02:35:00,46.25,73.08,32.75,0
M052,2024-03-09T02:40:00,49.98,87.73,28.59,0
M017,2024-03-09T02:45:00,54.69,83.07,29.76,0
M041,2024-03-09T02:50:00,54.39,71.64,31.93,0
M038,2024-03-09T02:55:00,48.98,78.96,33.16,0
M047,2024-03-09T03:00:00,51.31,70.72,30.41,0
M023,2024-03-09T03:05:00,52.57,86.85,31.92,0
M001,2024-03-09T03:10:00,52.92,79.56,29.99,0
M012,2024-03-09T03:15:00,49.24,87.51,29.69,0
M029,2024-03-09T03:20:00,57.37,75.37,27.89,0
M041,2024-03-09T03:25:00,56.26,78.84,28.02,0
M035,2024-03-09T03:30:00,48.74,86.05,27.84,0
M053,2024-03-09T03:35:00,44.72,83.16,31.06,0
M001,2024-03-09T03:40:00,52.03,77.03,27.37,0
M051,2024-03-09T03:45:00,49.82,81.72,30.15,0
M034,2024-03-09T03:50:00,52.17,84.71,34.71,0
M005,2024-03-09T03:55:00,49.85,64.29,29.26,0
M006,2024-03-09T04:00:00,56.86,89.66,32.6,0
M017,2024-03-09T04:05:00,52.59,78.52,28.96,0
M012,2024-03-09T04:10:00,51.36,73.39,28.11,0
M058,2024-03-09T04:15:00,54.69,77.56,29.14,0
M006,2024-03-09T04:20:00,56.41,70.84,30.64,0
M049,2024-03-09T04:25:00,51.38,81.24,29.93,0
M006,2024-03-09T04:30:00,52.11,80.78,28.43,0
M030,2024-03-09T04:35:00,51.04,88.53,30.7,0
M019,2024-03-09T04:40:00,56.09,74.92,31.33,0
M003,2024-03-09T04:45:00,51.73,83.36,33.88,0
M023,2024-03-09T04:50:00,56.12,83.95,31.7,0
M022,2024-03-09T04:55:00,59.16,71.8,31.42,0
M001,2024-03-09T05:00:00,56.3,75.54,28.94,0
M032,2024-03-09T05:05:00,51.17,73.36,31.75,0
M042,2024-03-09T05:10:00,53.93,85.77,32.92,0
M057,2024-03-09T05:15:00,53.2,77.01,31.83,0
M008,2024-03-09T05:20:00,45.96,89.46,26.2,0
M033,2024-03-09T05:25:00,56.25,75.22,27.55,0
M026,2024-03-09T05:30:00,49.82,79.34,29.22,0
M005,2024-03-09T05:35:00,48.02,76.94,30.17,0
M022,2024-03-09T05:40:00,51.41,90.49,32.65,0
M028,2024-03-09T05:45:00,50.07,85.78,29.55,0
M012,2024-03-09T05:50:00,52.09,77.32,30.0,0
M024,2024-03-09T05:55:00,49.96,78.91,30.56,0
M027,2024-03-09T06:00:00,53.44,82.16,27.64,0
M029,2024-03-09T06:05:00,50.89,79.28,28.29,0
M035,2024-03-09T06:10:00,50.29,78.18,27.34,0
M031,2024-03-09T06:15:00,57.06,84.49,26.51,0
M011,2024-03-09T06:20:00,48.57,80.76,30.75,0
M031,2024-03-09T06:25:00,52.53,84.34,34.96,0
M016,2024-03-09T06:30:00,49.82,76.02,31.98,0
M027,2024-03-09T06:35:00,54.1,81.4,29.69,0
M017,2024-03-09T06:40:00,54.23,77.49,26.19,0
M022,2024-03-09T06:45:00,54.0,68.88,30.13,0
M022,2024-03-09T06:50:00,53.04,81.25,30.73,0
M033,2024-03-09T06:55:00,51.11,78.91,30.63,0
M029,2024-03-09T07:00:00,52.28,82.09,31.21,0
M056,2024-03-09T07:05:00,46.18,84.11,30.24,0
M030,2024-03-09T07:10:00,52.93,78.8,31.56,0
M006,2024-03-09T07:15:00,47.0,74.48,32.66,0
M039,2024-03-09T07:20:00,51.91,77.68,30.43,0
M025,2024-03-09T07:25:00,50.58,78.64,27.25,0
M038,2024-03-09T07:30:00,51.99,78.71,25.51,0
M052,2024-03-09T07:35:00,51.32,79.44,31.22,0
M047,2024-03-09T07:40:00,58.41,68.84,26.42,0
M036,2024-03-09T07:45:00,52.59,85.5,28.82,0
M040,2024-03-09T07:50:00,55.79,82.3,30.77,0
M059,2024-03-09T07:55:00,57.18,83.95,28.54,0
M029,2024-03-09T08:00:00,53.25,83.85,30.6,0
M024,2024-03-09T08:05:00,51.65,81.86,32.36,0
M024,2024-03-09T08:10:00,49.49,72.04,28.66,0
M022,2024-03-09T08:15:00,50.38,85.73,34.06,0
M028,2024-03-09T08:20:00,52.41,78.15,31.24,0
M004,2024-03-09T08:25:00,50.53,86.16,29.89,0
M012,2024-03-09T08:30:00,49.85,77.74,30.17,0
M008,2024-03-09T08:35:00,50.44,75.14,32.69,0
M022,2024-03-09T08:40:00,49.15,80.17,29.59,0
M009,2024-03-09T08:45:00,56.68,85.62,28.38,0
M047,2024-03-09T08:50:00,52.1,86.68,30.0,0
M000,2024-03-09T08:55:00,57.32,80.43,27.36,0
M004,2024-03-09T09:00:00,54.32,79.13,29.19,0
M000,2024-03-09T09:05:00,51.39,85.25,26.75,0
M009,2024-03-09T09:10:00,50.3,74.79,29.66,0
M013,2024-03-09T09:15:00,55.48,86.78,27.26,0
M058,2024-03-09T09:20:00,49.34,76.15,28.83,0
M013,2024-03-09T09:25:00,53.55,70.33,28.73,0
M001,2024-03-09T09:30:00,52.83,82.41,28.98,0
M046,2024-03-09T09:35:00,56.87,76.56,28.97,0
M028,2024-03-09T09:40:00,53.69,79.27,29.16,0
M016,2024-03-09T09:45:00,54.31,73.87,31.44,0
M028,2024-03-09T09:50:00,59.51,80.68,32.11,0
M056,2024-03-09T09:55:00,51.26,83.44,32.95,0
M017,2024-03-09T10:00:00,57.11,81.45,31.35,0
M006,2024-03-09T10:05:00,56.68,79.55,27.04,0
M011,2024-03-09T10:10:00,60.41,76.96,29.86,0
M014,2024-03-09T10:15:00,48.51,86.73,29.48,0
M014,2024-03-09T10:20:00,54.66,82.19,25.77,0
M009,2024-03-09T10:25:00,56.0,85.79,28.8,0
M003,2024-03-09T10:30:00,61.1,75.77,26.48,0
M054,2024-03-09T10:35:00,53.87,76.56,35.29,0
M039,2024-03-09T10:40:00,57.49,78.76,26.22,0
M037,2024-03-09T10:45:00,50.93,70.7,28.14,0
M023,2024-03-09T10:50:00,58.68,79.14,33.26,0
M048,2024-03-09T10:55:00,56.29,86.62,25.53,0
M021,2024-03-09T11:00:00,56.58,75.02,31.0,0
M026,2024-03-09T11:05:00,52.74,76.77,32.53,0
M029,2024-03-09T11:10:00,53.46,78.07,31.46,0
M040,2024-03-09T11:15:00,55.05,75.82,31.12,0
M017,2024-03-09T11:20:00,56.5,79.13,30.52,0
M008,2024-03-09T11:25:00,55.41,80.84,29.78,0
M044,2024-03-09T11:30:00,57.69,75.65,35.05,0
M018,2024-03-09T11:35:00,53.9,76.23,32.17,0
M052,2024-03-09T11:40:00,60.82,87.21,32.24,0
M038,2024-03-09T11:45:00,55.8,71.78,29.57,0
M029,2024-03-09T11:50:00,58.59,72.76,30.76,0
M001,2024-03-09T11:55:00,56.19,80.66,30.46,0
M042,2024-03-09T12:00:00,55.04,70.42,27.5,0
M016,2024-03-09T12:05:00,52.05,83.03,29.58,0
M050,2024-03-09T12:10:00,56.77,79.69,30.24,0
M037,2024-03-09T12:15:00,54.57,77.47,34.09,0
M014,2024-03-09T12:20:00,54.72,83.87,31.23,0
M014,2024-03-09T12:25:00,56.31,80.59,31.41,0
M025,2024-03-09T12:30:00,52.04,76.96,29.88,0
M023,2024-03-09T12:35:00,57.26,82.59,26.08,0
M057,2024-03-09T12:40:00,50.59,82.63,32.54,0
M011,2024-03-09T12:45:00,51.52,81.55,31.83,0
M052,2024-03-09T12:50:00,52.24,76.05,29.6,0
M056,2024-03-09T12:55:00,56.81,83.09,28.84,0
M019,2024-03-09T13:00:00,60.46,75.12,30.63,0
M008,2024-03-09T13:05:00,56.21,76.85,28.55,0
M037,2024-03-09T13:10:00,49.66,75.94,28.97,0
M054,2024-03-09T13:15:00,49.98,75.27,33.02,0
M058,2024-03-09T13:20:00,53.45,78.51,28.83,0
M034,2024-03-09T13:25:00,56.93,79.92,30.04,0
M009,2024-03-09T13:30:00,55.05,81.16,27.03,0
M041,2024-03-09T13:35:00,55.77,77.84,32.27,0
M040,2024-03-09T13:40:00,57.48,83.8,29.98,0
M025,2024-03-09T13:45:00,53.44,79.63,27.13,0
M035,2024-03-09T13:50:00,54.87,84.67,28.78,0
M035,2024-03-09T13:55:00,53.53,80.76,31.25,0
M023,2024-03-09T14:00:00,56.27,80.58,26.24,0
M050,2024-03-09T14:05:00,51.57,88.04,30.22,0
M043,2024-03-09T14:10:00,50.26,76.07,30.78,0
M018,2024-03-09T14:15:00,54.14,83.66,26.97,0
M049,2024-03-09T14:20:00,58.01,81.55,30.58,0
M041,2024-03-09T14:25:00,56.51,84.43,30.23,0
M043,2024-03-09T14:30:00,54.23,72.75,29.4,0
M010,2024-03-09T14:35:00,56.91,74.79,30.7,0
M048,2024-03-09T14:40:00,50.4,76.88,31.2,0
M041,2024-03-09T14:45:00,54.37,77.58,29.73,0
M056,2024-03-09T14:50:00,55.23,75.98,27.38,0
M036,2024-03-09T14:55:00,54.27,78.89,32.19,0
M031,2024-03-09T15:00:00,52.12,88.55,28.41,0
M057,2024-03-09T15:05:00,53.91,80.49,27.48,0
M031,2024-03-09T15:10:00,50.55,87.11,31.32,0
M045,2024-03-09T15:15:00,53.78,82.02,27.48,0
M044,2024-03-09T15:20:00,55.1,86.06,30.85,0
M001,2024-03-09T15:25:00,55.65,82.43,26.45,0
M000,2024-03-09T15:30:00,56.23,80.04,29.82,0
M003,2024-03-09T15:35:00,53.04,76.02,29.99,0
M017,2024-03-09T15:40:00,50.59,81.9,32.63,0
M007,2024-03-09T15:45:00,51.61,93.57,29.75,0
M018,2024-03-09T15:50:00,48.59,78.45,28.05,0
M054,2024-03-09T15:55:00,56.17,80.12,27.89,0
M051,2024-03-09T16:00:00,55.21,81.81,25.39,0
M021,2024-03-09T16:05:00,48.52,85.5,28.87,0
M059,2024-03-09T16:10:00,50.72,83.84,31.21,0
M046,2024-03-09T16:15:00,57.4,82.98,27.89,0
M056,2024-03-09T16:20:00,51.65,92.97,30.04,0
M005,2024-03-09T16:25:00,54.42,88.23,30.32,0
M026,2024-03-09T16:30:00,48.19,74.77,30.98,0
M057,2024-03-09T16:35:00,49.44,74.7,33.1,0
M056,2024-03-09T16:40:00,46.77,78.87,31.18,0
M050,2024-03-09T16:45:00,49.94,76.42,30.74,0
M018,2024-03-09T16:50:00,43.09,73.62,29.16,0
M037,2024-03-09T16:55:00,51.49,77.37,30.76,0
M049,2024-03-09T17:00:00,49.48,79.71,32.1,0
M011,2024-03-09T17:05:00,48.41,79.72,30.12,0
M048,2024-03-09T17:10:00,47.63,78.08,31.71,0
M036,2024-03-09T17:15:00,54.52,83.63,29.46,0
M059,2024-03-09T17:20:00,47.71,81.71,31.4,0
M002,2024-03-09T17:25:00,48.71,79.58,30.09,0
M047,2024-03-09T17:30:00,49.68,78.55,28.92,0
M046,2024-03-09T17:35:00,45.96,75.12,31.11,0
M044,2024-03-09T17:40:00,47.25,83.79,35.04,0
M000,2024-03-09T17:45:00,45.5,85.21,29.88,0
M010,2024-03-09T17:50:00,52.83,74.37,31.45,0
M017,2024-03-09T17:55:00,55.25,82.43,28.62,0
M040,2024-03-09T18:00:00,48.06,87.23,33.32,0
M037,2024-03-09T18:05:00,49.08,76.6,28.58,0
M054,2024-03-09T18:10:00,47.2,79.19,31.06,0
M023,2024-03-09T18:15:00,51.72,73.53,32.18,0
M024,2024-03-09T18:20:00,44.95,74.64,27.37,0
M013,2024-03-09T18:25:00,51.21,84.32,28.0,0
M010,2024-03-09T18:30:00,48.91,78.22,30.97,0
M057,2024-03-09T18:35:00,51.38,84.19,28.01,0
M029,2024-03-09T18:40:00,50.23,80.01,32.29,0
M013,2024-03-09T18:45:00,55.71,70.51,26.44,0
M010,2024-03-09T18:50:00,48.26,77.33,33.08,0
M038,2024-03-09T18:55:00,46.14,79.75,28.5,0
M040,2024-03-09T19:00:00,54.07,74.94,27.96,0
M029,2024-03-09T19:05:00,46.02,84.6,27.46,0
M011,2024-03-09T19:10:00,52.21,81.55,31.25,0
M040,2024-03-09T19:15:00,51.12,76.73,29.96,0
M047,2024-03-09T19:20:00,48.88,77.26,30.07,0
M028,2024-03-09T19:25:00,48.91,84.45,27.18,0
M010,2024-03-09T19:30:00,53.17,79.28,31.21,0
M058,2024-03-09T19:35:00,47.7,79.86,30.52,0
M049,2024-03-09T19:40:00,52.0,86.39,30.38,0
M038,2024-03-09T19:45:00,47.34,81.91,28.67,0
M011,2024-03-09T19:50:00,49.23,78.0,29.64,0
M013,2024-03-09T19:55:00,54.38,73.4,28.18,0
M054,2024-03-09T20:00:00,49.24,71.52,29.61,0
M000,2024-03-09T20:05:00,53.6,78.52,29.04,0
M026,2024-03-09T20:10:00,50.1,77.62,31.51,0
M030,2024-03-09T20:15:00,50.47,84.33,29.53,0
M006,2024-03-09T20:20:00,54.87,82.53,31.28,0
M014,2024-03-09T20:25:00,52.89,70.39,30.3,0
M003,2024-03-09T20:30:00,50.41,74.74,30.0,0
M035,2024-03-09T20:35:00,51.45,77.86,29.47,0
M055,2024-03-09T20:40:00,54.99,74.75,27.48,0
M014,2024-03-09T20:45:00,51.44,83.9,33.27,0
M042,2024-03-09T20:50:00,52.47,89.45,28.32,0
M007,2024-03-09T20:55:00,47.27,83.88,29.75,0
M015,2024-03-09T21:00:00,54.44,84.4,29.9,0
M058,2024-03-09T21:05:00,57.75,83.69,27.92,0
M035,2024-03-09T21:10:00,54.48,77.6,29.78,0
M023,2024-03-09T21:15:00,48.34,73.83,28.86,0
M006,2024-03-09T21:20:00,47.49,88.4,30.34,0
M024,2024-03-09T21:25:00,55.98,82.78,31.94,0
M005,2024-03-09T21:30:00,50.62,84.11,30.72,0
M000,2024-03-09T21:35:00,53.25,78.54,27.22,0
M045,2024-03-09T21:40:00,52.6,79.22,27.24,0
M005,2024-03-09T21:45:00,44.57,78.45,29.53,0
M014,2024-03-09T21:50:00,52.01,75.4,30.52,0
M009,2024-03-09T21:55:00,49.73,73.15,27.29,0
M054,2024-03-09T22:00:00,49.62,86.96,32.45,0
M014,2024-03-09T22:05:00,52.62,85.5,28.73,0
M036,2024-03-09T22:10:00,46.28,85.01,31.86,0
M037,2024-03-09T22:15:00,52.8,75.53,29.94,0
M056,2024-03-09T22:20:00,49.55,79.6,33.45,0
M017,2024-03-09T22:25:00,50.1,81.84,28.39,0
M045,2024-03-09T22:30:00,56.82,81.51,29.48,0
M018,2024-03-09T22:35:00,52.3,82.43,29.12,0
M008,2024-03-09T22:40:00,54.67,87.84,29.88,0
M021,2024-03-09T22:45:00,48.85,83.56,29.74,0
M047,2024-03-09T22:50:00,45.19,79.72,30.45,0
M058,2024-03-09T22:55:00,49.4,74.55,30.24,0
M010,2024-03-09T23:00:00,47.37,75.86,30.57,0
M035,2024-03-09T23:05:00,53.75,71.58,31.41,0
M042,2024-03-09T23:10:00,50.97,84.03,30.12,0
M032,2024-03-09T23:15:00,51.08,75.32,32.06,0
M017,2024-03-09T23:20:00,49.25,74.41,29.7,0
M001,2024-03-09T23:25:00,52.98,86.32,29.75,0
M025,2024-03-09T23:30:00,54.82,83.14,29.44,0
M022,2024-03-09T23:35:00,50.41,81.82,29.9,0
M005,2024-03-09T23:40:00,53.56,85.98,31.64,0
M008,2024-03-09T23:45:00,51.36,80.16,32.2,0
M053,2024-03-09T23:50:00,51.2,74.92,30.76,0
M038,2024-03-09T23:55:00,49.21,77.77,28.31,0
M015,2024-03-10T00:00:00,53.31,84.16,31.01,0
M007,2024-03-10T00:05:00,50.27,78.79,27.7,0
M019,2024-03-10T00:10:00,53.21,72.82,34.84,0
M037,2024-03-10T00:15:00,50.66,82.18,29.83,0
M015,2024-03-10T00:20:00,53.24,84.71,30.99,0
M029,2024-03-10T00:25:00,47.43,84.28,27.72,0
M006,2024-03-10T00:30:00,50.42,74.21,30.28,0
M054,2024-03-10T00:35:00,54.5,75.02,28.97,0
M004,2024-03-10T00:40:00,54.55,73.64,27.63,0
M022,2024-03-10T00:45:00,52.92,80.28,30.86,0
M023,2024-03-10T00:50:00,47.94,77.6,32.03,0
M003,2024-03-10T00:55:00,47.79,79.83,32.37,0
M058,2024-03-10T01:00:00,52.14,83.16,33.16,0
M036,2024-03-10T01:05:00,51.7,77.84,28.57,0
M004,2024-03-10T01:10:00,50.32,77.59,30.52,0
M025,2024-03-10T01:15:00,55.35,72.01,29.89,0
M049,2024-03-10T01:20:00,54.32,78.65,34.27,0
M046,2024-03-10T01:25:00,55.58,82.03,31.92,0
M021,2024-03-10T01:30:00,50.98,73.63,29.23,0
M027,2024-03-10T01:35:00,51.2,85.98,33.06,0
M045,2024-03-10T01:40:00,52.8,77.58,33.1,0
M023,2024-03-10T01:45:00,53.38,78.7,27.81,0
M004,2024-03-10T01:50:00,49.71,80.99,27.5,0
M039,2024-03-10T01:55:00,54.28,73.88,29.91,0
M004,2024-03-10T02:00:00,52.29,87.21,27.19,0
M054,2024-03-10T02:05:00,54.81,77.35,31.55,0
M054,2024-03-10T02:10:00,49.7,84.29,25.89,0
M011,2024-03-10T02:15:00,51.15,81.92,28.24,0
M038,2024-03-10T02:20:00,54.66,75.67,32.82,0
M036,2024-03-10T02:25:00,55.57,80.8,32.38,0
M025,2024-03-10T02:30:00,47.39,79.09,28.41,0
M020,2024-03-10T02:35:00,51.27,78.89,28.49,0
M005,2024-03-10T02:40:00,51.76,85.01,29.49,0
M014,2024-03-10T02:45:00,51.42,73.27,30.73,0
M055,2024-03-10T02:50:00,54.6,73.83,29.23,0
M022,2024-03-10T02:55:00,51.2,72.97,31.41,0
M006,2024-03-10T03:00:00,54.91,84.85,29.37,0
M000,2024-03-10T03:05:00,52.85,81.65,27.73,0
M032,2024-03-10T03:10:00,52.41,73.9,30.78,0
M050,2024-03-10T03:15:00,49.02,75.94,28.72,0
M008,2024-03-10T03:20:00,47.36,72.36,28.3,0
M019,2024-03-10T03:25:00,57.67,85.99,30.93,0
M048,2024-03-10T03:30:00,55.8,75.78,31.92,0
M011,2024-03-10T03:35:00,50.52,83.12,31.19,0
M004,2024-03-10T03:40:00,51.5,83.11,29.25,0
M017,2024-03-10T03:45:00,52.39,77.76,29.44,0
M049,2024-03-10T03:50:00,49.4,80.08,26.9,0
M051,2024-03-10T03:55:00,51.64,74.6,28.04,0
M049,2024-03-10T04:00:00,53.33,88.63,30.64,0
M058,2024-03-10T04:05:00,53.93,77.33,32.29,0
M054,2024-03-10T04:10:00,52.35,77.06,31.68,0
M011,2024-03-10T04:15:00,53.46,84.9,29.66,0
M059,2024-03-10T04:20:00,58.07,76.8,28.33,0
M051,2024-03-10T04:25:00,55.64,74.34,28.5,0
M010,2024-03-10T04:30:00,57.45,76.38,32.49,0
M049,2024-03-10T04:35:00,54.68,68.69,33.07,0
M028,2024-03-10T04:40:00,52.12,80.6,30.07,0
M052,2024-03-10T04:45:00,59.59,82.48,31.0,0
M003,2024-03-10T04:50:00,53.44,91.24,30.41,0
M028,2024-03-10T04:55:00,54.26,77.46,23.55,0
M016,2024-03-10T05:00:00,50.56,72.91,29.48,0
M022,2024-03-10T05:05:00,51.76,73.94,30.94,0
M017,2024-03-10T05:10:00,54.03,73.63,30.76,0
M006,2024-03-10T05:15:00,55.48,77.36,27.51,0
M014,2024-03-10T05:20:00,58.14,79.4,27.18,0
M054,2024-03-10T05:25:00,52.73,79.35,28.69,0
M047,2024-03-10T05:30:00,56.52,83.15,29.15,0
M027,2024-03-10T05:35:00,53.81,80.87,30.42,0
M051,2024-03-10T05:40:00,53.31,76.56,29.47,0
M026,2024-03-10T05:45:00,51.27,83.66,35.22,0
M024,2024-03-10T05:50:00,55.61,77.87,32.66,0
M030,2024-03-10T05:55:00,53.22,78.93,27.93,0
M013,2024-03-10T06:00:00,53.46,75.01,31.72,0
M058,2024-03-10T06:05:00,59.05,77.1,32.73,0
M034,2024-03-10T06:10:00,56.26,79.83,29.48,0
M056,2024-03-10T06:15:00,53.14,76.32,30.0,0
M048,2024-03-10T06:20:00,49.41,79.61,29.25,0
M017,2024-03-10T06:25:00,56.81,72.13,32.33,0
M054,2024-03-10T06:30:00,53.75,76.05,28.59,0
M014,2024-03-10T06:35:00,52.7,75.86,31.51,0
M004,2024-03-10T06:40:00,52.0,72.39,29.3,0
M015,2024-03-10T06:45:00,54.69,74.59,31.22,0
M025,2024-03-10T06:50:00,52.45,76.93,32.46,0
M040,2024-03-10T06:55:00,45.97,86.34,28.0,0
M055,2024-03-10T07:00:00,47.09,85.1,30.62,0
M032,2024-03-10T07:05:00,55.1,75.8,27.59,0
M018,2024-03-10T07:10:00,49.57,72.88,29.09,0
M007,2024-03-10T07:15:00,51.68,77.45,32.36,0
M014,2024-03-10T07:20:00,51.93,80.12,28.6,0
M050,2024-03-10T07:25:00,53.68,90.3,28.89,0
M016,2024-03-10T07:30:00,50.17,80.48,29.73,0
M024,2024-03-10T07:35:00,50.19,79.64,29.31,0
M051,2024-03-10T07:40:00,55.01,84.65,30.22,0
M011,2024-03-10T07:45:00,53.61,74.85,27.56,0
M058,2024-03-10T07:50:00,50.43,76.33,30.91,0
M023,2024-03-10T07:55:00,46.76,77.02,29.94,0
M028,2024-03-10T08:00:00,52.5,76.81,30.77,0
M020,2024-03-10T08:05:00,53.12,76.14,27.56,0
M036,2024-03-10T08:10:00,52.6,75.66,27.74,0
M019,2024-03-10T08:15:00,51.27,74.02,26.74,0
M047,2024-03-10T08:20:00,56.76,80.93,28.14,0
M045,2024-03-10T08:25:00,53.79,71.64,26.42,0
M043,2024-03-10T08:30:00,54.26,86.88,31.8,0
M054,2024-03-10T08:35:00,48.69,73.73,31.23,0
M039,2024-03-10T08:40:00,54.02,83.42,30.45,0
M009,2024-03-10T08:45:00,57.45,72.99,31.28,0
M055,2024-03-10T08:50:00,52.73,85.44,31.01,0
M052,2024-03-10T08:55:00,59.75,70.65,29.09,0
M010,2024-03-10T09:00:00,53.44,74.49,30.01,0
M040,2024-03-10T09:05:00,52.88,89.55,24.92,0
M056,2024-03-10T09:10:00,52.22,83.86,30.46,0
M002,2024-03-10T09:15:00,52.88,81.12,32.66,0
M023,2024-03-10T09:20:00,53.42,84.74,31.41,0
M026,2024-03-10T09:25:00,54.41,78.97,28.56,0
M031,2024-03-10T09:30:00,51.76,78.21,29.21,0
M035,2024-03-10T09:35:00,53.55,91.17,29.76,0
M004,2024-03-10T09:40:00,54.23,78.71,29.44,0
M024,2024-03-10T09:45:00,62.03,81.82,28.8,0
M056,2024-03-10T09:50:00,54.27,82.39,33.45,0
M028,2024-03-10T09:55:00,49.89,74.48,31.36,0
M004,2024-03-10T10:00:00,60.3,83.96,29.68,0
M035,2024-03-10T10:05:00,49.74,84.52,27.69,0
M039,2024-03-10T10:10:00,52.47,75.87,27.3,0
M019,2024-03-10T10:15:00,50.9,76.65,30.42,0
M018,2024-03-10T10:20:00,55.76,86.41,26.09,0
M001,2024-03-10T10:25:00,56.05,76.11,31.45,0
M052,2024-03-10T10:30:00,54.76,76.2,31.65,0
M047,2024-03-10T10:35:00,58.86,75.99,32.1,0
M026,2024-03-10T10:40:00,53.89,77.02,29.92,0
M041,2024-03-10T10:45:00,50.71,82.52,30.96,0
M003,2024-03-10T10:50:00,54.35,87.45,26.84,0
M051,2024-03-10T10:55:00,52.47,87.76,25.64,0
M001,2024-03-10T11:00:00,51.65,80.44,29.18,0
M052,2024-03-10T11:05:00,57.5,83.84,30.64,0
M015,2024-03-10T11:10:00,56.65,77.74,29.42,0
M010,2024-03-10T11:15:00,58.89,83.81,30.47,0
M044,2024-03-10T11:20:00,62.51,74.8,28.58,0
M009,2024-03-10T11:25:00,51.94,88.91,28.84,0
M034,2024-03-10T11:30:00,54.58,76.58,32.62,0
M008,2024-03-10T11:35:00,57.82,83.44,28.38,0
M025,2024-03-10T11:40:00,56.98,76.28,29.77,0
M005,2024-03-10T11:45:00,53.24,78.61,31.76,0
M000,2024-03-10T11:50:00,53.28,80.4,30.75,0
M021,2024-03-10T11:55:00,53.77,76.38,34.72,0
M006,2024-03-10T12:00:00,58.05,82.21,31.45,0
M059,2024-03-10T12:05:00,57.27,76.06,30.26,0
M035,2024-03-10T12:10:00,56.37,81.43,32.13,0
M011,2024-03-10T12:15:00,52.79,77.42,29.84,0
M037,2024-03-10T12:20:00,56.7,82.63,32.15,0
M059,2024-03-10T12:25:00,53.48,79.47,26.59,0
M047,2024-03-10T12:30:00,56.41,79.1,30.02,0
M047,2024-03-10T12:35:00,57.36,79.31,27.89,0
M015,2024-03-10T12:40:00,55.72,81.12,30.47,0
M019,2024-03-10T12:45:00,63.62,76.75,32.51,0
M051,2024-03-10T12:50:00,57.93,89.19,26.7,0
M044,2024-03-10T12:55:00,50.4,81.52,30.03,0
M019,2024-03-10T13:00:00,49.59,76.31,26.45,0
M026,2024-03-10T13:05:00,55.0,75.7,30.38,0
M032,2024-03-10T13:10:00,54.3,86.69,30.33,0
M017,2024-03-10T13:15:00,49.38,85.61,31.72,0
M039,2024-03-10T13:20:00,50.07,86.23,28.92,0
M024,2024-03-10T13:25:00,52.98,74.42,28.2,0
M001,2024-03-10T13:30:00,51.7,77.12,28.98,0
M059,2024-03-10T13:35:00,51.51,81.96,30.92,0
M023,2024-03-10T13:40:00,51.37,82.16,27.97,0
M057,2024-03-10T13:45:00,50.01,77.21,30.98,0
M043,2024-03-10T13:50:00,48.64,71.42,25.08,0
M035,2024-03-10T13:55:00,49.09,90.26,31.22,0
M050,2024-03-10T14:00:00,46.59,77.13,28.18,0
M026,2024-03-10T14:05:00,45.45,73.79,32.76,0
M020,2024-03-10T14:10:00,55.51,83.28,28.99,0
M044,2024-03-10T14:15:00,43.8,80.07,34.2,0
M001,2024-03-10T14:20:00,54.19,73.48,30.16,0
M007,2024-03-10T14:25:00,48.98,79.79,27.95,0
M011,2024-03-10T14:30:00,48.95,77.0,30.76,0
M038,2024-03-10T14:35:00,50.95,82.72,30.76,0
M054,2024-03-10T14:40:00,48.46,66.09,28.31,0
M020,2024-03-10T14:45:00,49.74,78.18,29.82,0
M058,2024-03-10T14:50:00,50.2,71.57,28.47,0
M011,2024-03-10T14:55:00,52.79,73.1,35.99,0
M036,2024-03-10T15:00:00,46.63,88.28,28.66,0
M003,2024-03-10T15:05:00,52.07,68.48,29.28,0
M020,2024-03-10T15:10:00,50.58,74.65,31.1,0
M038,2024-03-10T15:15:00,53.65,79.99,28.28,0
M018,2024-03-10T15:20:00,48.74,88.67,29.03,0
M006,2024-03-10T15:25:00,49.68,81.29,28.13,0
M015,2024-03-10T15:30:00,46.05,77.14,28.29,0
M027,2024-03-10T15:35:00,48.07,77.32,29.62,0
M019,2024-03-10T15:40:00,45.8,76.98,30.51,0
M014,2024-03-10T15:45:00,47.82,82.24,29.67,0
M017,2024-03-10T15:50:00,50.51,80.32,27.76,0
M025,2024-03-10T15:55:00,48.22,81.96,31.69,0
M033,2024-03-10T16:00:00,51.67,81.15,26.06,0
M016,2024-03-10T16:05:00,51.86,81.49,25.97,0
M009,2024-03-10T16:10:00,47.69,79.12,27.03,0
M057,2024-03-10T16:15:00,49.4,78.66,30.92,0
M003,2024-03-10T16:20:00,50.04,86.81,32.25,0
